2009.04.08,22:30,884.27,885.05,880.1,880.5,0
2009.04.09,02:30,881.05,883.25,880.6,882.79,0
2009.04.09,06:30,882.84,884.53,882.32,883.64,0
2009.04.09,10:30,883.64,886.34,880.59,884.9,0
2009.04.09,14:30,884.9,886.54,875.16,882.02,0
2009.04.09,18:30,882.18,884.24,876.78,882.65,0
2009.04.09,22:30,882.66,884.41,876.58,879.35,0
2009.04.10,02:30,879,882.24,878.24,880.24,0
2009.04.10,06:30,880.62,883.85,880,883.15,0
2009.04.10,10:30,881.74,885.9,881.24,884.84,0
2009.04.10,14:30,882.5,884.67,881.65,881.65,0
2009.04.10,22:30,881.65,881.65,881.65,881.65,0
2009.04.13,02:30,881.75,885.8,881.75,884.6,0
2009.04.13,06:30,884.65,888.99,884.55,887.65,0
2009.04.13,10:30,887.7,888.99,886.34,886.8,0
2009.04.13,14:30,886.75,898.2,885.22,896.45,0
2009.04.13,18:30,896.45,899.95,891.95,892.05,0
2009.04.13,22:30,892.2,895.55,891.72,893.85,0
2009.04.14,02:30,893.9,896.58,892.4,895.1,0
2009.04.14,06:30,895.22,898.47,894.9,897.95,0
2009.04.14,10:30,897.97,898.48,894.74,895.55,0
2009.04.14,14:30,895.3,897.12,887.42,888.53,0
2009.04.14,18:30,888.63,893.33,886.29,890.51,0
2009.04.14,22:30,890.53,892.99,886.62,890.72,0
2009.04.15,02:30,890.24,893.53,888.22,892.65,0
2009.04.15,06:30,892.7,892.8,890.34,892.15,0
2009.04.15,10:30,892.24,892.71,888.76,890.86,0
2009.04.15,14:30,891.28,902.84,885.84,893.65,0
2009.04.15,18:30,893.54,894.4,888.03,891.7,0
2009.04.15,22:30,891.8,894.32,890.55,891.05,0
2009.04.16,02:30,891.5,893.24,887.75,889.09,0
2009.04.16,06:30,889.04,891.9,888.55,891.59,0
2009.04.16,10:30,891.68,893.23,888.45,889.53,0
2009.04.16,14:30,889.25,893.97,879.4,880.91,0
2009.04.16,18:30,880.67,881.95,877.2,878.2,0
2009.04.16,22:30,878.19,879.34,872.33,875.7,0
2009.04.17,02:30,875.95,877.03,872.63,874.47,0
2009.04.17,06:30,874.59,875.63,873.09,874.63,0
2009.04.17,10:30,874.63,875.74,870.29,872.09,0
2009.04.17,14:30,872.15,874.13,866.79,870.54,0
2009.04.17,18:30,870.54,871.05,864.97,867.9,0
2009.04.17,22:30,868.07,869.05,866.45,868.8,0
2009.04.20,02:30,869.1,870.24,865.33,867.13,0
2009.04.20,06:30,867.2,870.59,867.1,868.97,0
2009.04.20,10:30,869.17,874.15,867.85,871.92,0
2009.04.20,14:30,872.08,879.34,870.17,877.92,0
2009.04.20,18:30,878.27,888.7,875.99,884.74,0
2009.04.20,22:30,884.65,887.29,882.09,884.5,0
2009.04.21,02:30,885.3,888.28,883.22,886.29,0
2009.04.21,06:30,886.29,888.15,885.9,887.66,0
2009.04.21,10:30,887.75,892.12,886.73,889.34,0
2009.04.21,14:30,889.33,895.28,885.35,888.54,0
2009.04.21,18:30,888.46,890.49,879.57,881.24,0
2009.04.21,22:30,881.2,884.8,878.95,883.8,0
2009.04.22,02:30,883.55,884.8,882.13,883.25,0
2009.04.22,06:30,883.3,885.85,882.95,885.75,0
2009.04.22,10:30,885.7,887.99,884.3,885.71,0
2009.04.22,14:30,885.84,889.97,882.28,886.35,0
2009.04.22,18:30,886.32,893.66,884.64,892.09,0
2009.04.22,22:30,892.09,892.09,888.53,889.75,0
2009.04.23,02:30,890.37,894.8,889.63,892.67,0
2009.04.23,06:30,892.72,893.57,889.95,891.2,0
2009.04.23,10:30,891.25,895.17,890.6,892.65,0
2009.04.23,14:30,892.76,897.74,891.45,897.72,0
2009.04.23,18:30,898,908.79,897,906.04,0
