date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk
2021.10.22,17:30,Friday,Sell,1791.19,1813.87,22.68,1.79,1
2021.10.22,21:30,Friday,Buy,1792.36,1791.01,1.35,0.11,1
2021.10.25,17:30,Monday,Sell,1806.35,1809.81,3.46,0.27,1
2021.10.25,21:30,Monday,Buy,1807.34,1805.31,2.03,-0.16,SL
2021.10.26,05:30,Tuesday,Sell,1804.67,1806.01,1.34,-0.11,SL
2021.10.26,21:30,Tuesday,Buy,1792.32,1790.66,1.66,-0.13,SL
2021.10.27,09:30,Wednesday,Buy,1786.96,1783.19,3.77,0.3,1
2021.10.27,17:30,Wednesday,Buy,1797.86,1784.48,13.38,-1.05,SL
2021.10.27,21:30,Wednesday,Sell,1796.11,1799.13,3.02,-0.24,SL
2021.10.29,21:30,Friday,Buy,1782.99,1780.95,2.04,-0.16,SL
2021.11.01,05:30,Monday,Buy,1786.84,1783.15,3.69,-0.29,SL
2021.11.01,17:30,Monday,Buy,1793.66,1789.45,4.21,-0.33,SL
2021.11.02,05:30,Tuesday,Buy,1793.76,1788.91,4.85,-0.38,SL
2021.11.02,09:30,Tuesday,Buy,1795.15,1790.49,4.66,-0.37,SL
2021.11.03,09:30,Wednesday,Buy,1782.61,1777.93,4.68,-0.37,SL
2021.11.03,17:30,Wednesday,Sell,1764.54,1767.19,2.65,-0.21,SL
2021.11.04,13:30,Thursday,Buy,1795.83,1775.47,20.36,1.6,1
2021.11.04,21:30,Thursday,Sell,1791.4,1794.01,2.61,-0.21,SL
2021.11.05,05:30,Friday,Buy,1795.95,1791.9,4.05,0.32,1
2021.11.05,13:30,Friday,Buy,1799.33,1784.64,14.69,1.15,1
2021.11.05,17:30,Friday,Buy,1813.76,1795.45,18.31,1.43,1
2021.11.08,10:30,Monday,Buy,1817.32,1812.08,5.24,0.41,1
2021.11.08,22:30,Monday,Sell,1823.29,1826.39,3.1,-0.24,SL
2021.11.09,06:30,Tuesday,Buy,1824.07,1821.57,2.5,-0.19,SL
2021.11.09,14:30,Tuesday,Buy,1826.28,1822.45,3.83,-0.3,SL
2021.11.10,06:30,Wednesday,Sell,1826.11,1828.67,2.56,0.2,1
2021.11.10,10:30,Wednesday,Sell,1824.42,1827.28,2.86,-0.22,SL
2021.11.10,14:30,Wednesday,Buy,1861.75,1821.98,39.77,-3.02,SL
2021.11.10,22:30,Wednesday,Buy,1849.12,1844.13,4.99,-0.38,SL
2021.11.11,10:30,Thursday,Buy,1862.86,1851.49,11.37,-0.86,SL
2021.11.11,18:30,Thursday,Buy,1862.31,1858.58,3.73,-0.28,SL
2021.11.15,06:30,Monday,Sell,1856.99,1859.73,2.74,-0.21,SL
2021.11.16,22:30,Tuesday,Buy,1850.28,1849.35,0.93,0.07,1
2021.11.17,18:30,Wednesday,Sell,1865.63,1868.17,2.54,0.19,1
2021.11.17,22:30,Wednesday,Buy,1867.09,1862.45,4.64,-0.35,SL
2021.11.18,02:30,Thursday,Buy,1866.97,1865.11,1.86,-0.14,SL
2021.11.18,22:30,Thursday,Sell,1858.1,1861.22,3.12,-0.24,SL
2021.11.19,02:30,Friday,Buy,1861.9,1857.69,4.21,-0.32,SL
2021.11.24,06:30,Wednesday,Sell,1793.03,1795.93,2.9,-0.23,SL
2021.11.24,18:30,Wednesday,Buy,1784.12,1779.21,4.91,0.39,1
2021.11.25,14:30,Thursday,Sell,1790.39,1792.96,2.57,0.2,1
2021.11.25,18:30,Thursday,Sell,1788.18,1790.95,2.77,-0.22,SL
2021.11.29,10:30,Monday,Buy,1796.45,1791.66,4.79,-0.38,SL
2021.11.30,06:30,Tuesday,Buy,1793.15,1787.66,5.49,0.43,1
2021.12.01,06:30,Wednesday,Buy,1788.06,1777.03,11.03,-0.87,SL
2021.12.01,10:30,Wednesday,Sell,1785.92,1789.19,3.27,-0.26,SL
2021.12.01,22:30,Wednesday,Sell,1780.77,1783.4,2.63,0.21,1
2021.12.02,02:30,Thursday,Sell,1780.76,1783.44,2.68,0.21,1
2021.12.02,06:30,Thursday,Sell,1777.9,1781.16,3.26,0.26,1
2021.12.02,10:30,Thursday,Sell,1775.59,1778.63,3.04,-0.24,SL
2021.12.02,22:30,Thursday,Buy,1768.49,1763.99,4.5,0.36,1
2021.12.03,02:30,Friday,Buy,1771.84,1767.16,4.68,-0.37,SL
2021.12.03,06:30,Friday,Buy,1771.87,1771.28,0.59,-0.05,SL
2021.12.03,14:30,Friday,Buy,1770.93,1766.08,4.85,0.39,1
2021.12.03,18:30,Friday,Buy,1784.11,1766.01,18.1,-1.43,SL
2021.12.06,06:30,Monday,Sell,1784.21,1787.57,3.36,0.27,1
2021.12.06,18:30,Monday,Buy,1778.81,1777.03,1.78,0.14,1
2021.12.07,22:30,Tuesday,Sell,1783.5,1786.45,2.95,-0.23,SL
2021.12.08,06:30,Wednesday,Sell,1788.35,1791.69,3.34,-0.26,SL
2021.12.08,18:30,Wednesday,Buy,1784.62,1779.84,4.78,-0.38,SL
2021.12.09,02:30,Thursday,Buy,1783.44,1781.89,1.55,0.12,1
2021.12.09,06:30,Thursday,Buy,1784.07,1782.48,1.59,-0.13,SL
2021.12.09,18:30,Thursday,Buy,1778.32,1772.97,5.35,-0.43,SL
2021.12.10,02:30,Friday,Buy,1778.03,1773.83,4.2,-0.33,SL
2021.12.10,10:30,Friday,Sell,1770.86,1774.21,3.35,-0.27,SL
2021.12.10,18:30,Friday,Buy,1782.8,1778.67,4.13,0.33,1
2021.12.10,22:30,Friday,Sell,1782.21,1783.26,1.05,-0.08,SL
2021.12.13,02:30,Monday,Buy,1785.84,1781.04,4.8,0.38,1
2021.12.13,06:30,Monday,Sell,1784.12,1787.02,2.9,-0.23,SL
2021.12.13,10:30,Monday,Buy,1786.97,1783.0,3.97,-0.31,SL
2021.12.13,18:30,Monday,Sell,1787.08,1790.19,3.11,0.25,1
2021.12.14,22:30,Tuesday,Sell,1769.8,1773.26,3.46,-0.28,SL
2021.12.15,10:30,Wednesday,Buy,1768.33,1766.45,1.88,-0.15,SL
2021.12.15,22:30,Wednesday,Buy,1776.41,1752.15,24.26,1.93,1
2021.12.16,06:30,Thursday,Buy,1784.89,1780.62,4.27,0.34,1
2021.12.16,22:30,Thursday,Buy,1798.97,1794.65,4.32,0.34,1
2021.12.17,06:30,Friday,Buy,1806.22,1801.18,5.04,0.39,1
2021.12.17,10:30,Friday,Buy,1807.93,1805.61,2.32,-0.18,SL
2021.12.20,02:30,Monday,Buy,1802.07,1797.57,4.5,-0.35,SL
2021.12.20,06:30,Monday,Buy,1802.25,1800.81,1.44,-0.11,SL
2021.12.20,18:30,Monday,Buy,1793.36,1791.47,1.89,-0.15,SL
2021.12.20,22:30,Monday,Sell,1790.03,1793.47,3.44,-0.27,SL
2021.12.21,02:30,Tuesday,Buy,1791.26,1788.95,2.31,-0.18,SL
2021.12.21,06:30,Tuesday,Sell,1790.72,1793.5,2.78,-0.22,SL
2021.12.21,22:30,Tuesday,Buy,1788.84,1786.94,1.9,0.15,1
2021.12.22,02:30,Wednesday,Buy,1789.04,1787.54,1.5,-0.12,SL
2021.12.22,06:30,Wednesday,Sell,1787.4,1790.73,3.33,-0.26,SL
2021.12.22,10:30,Wednesday,Buy,1789.94,1785.52,4.42,0.35,1
2021.12.22,14:30,Wednesday,Buy,1790.41,1788.14,2.27,0.18,1
2021.12.22,22:30,Wednesday,Buy,1803.37,1801.29,2.08,0.16,1
2021.12.23,02:30,Thursday,Buy,1806.75,1802.24,4.51,-0.35,SL
2021.12.23,06:30,Thursday,Sell,1805.49,1808.37,2.88,-0.23,SL
2021.12.23,22:30,Thursday,Sell,1808.29,1809.55,1.26,-0.1,SL
2021.12.24,02:30,Friday,Buy,1812.06,1807.65,4.41,-0.34,SL
2021.12.27,22:30,Monday,Buy,1811.89,1806.65,5.24,0.41,1
2021.12.28,10:30,Tuesday,Buy,1817.9,1813.14,4.76,-0.37,SL
2021.12.28,22:30,Tuesday,Sell,1805.2,1807.88,2.68,0.21,1
2021.12.29,02:30,Wednesday,Buy,1807.48,1803.71,3.77,-0.29,SL
2021.12.30,10:30,Thursday,Buy,1801.14,1795.82,5.32,0.42,1
2021.12.31,02:30,Friday,Buy,1817.93,1813.35,4.58,0.36,1
2021.12.31,06:30,Friday,Buy,1818.3,1816.34,1.96,-0.15,SL
2021.12.31,10:30,Friday,Buy,1819.67,1814.8,4.87,0.38,1
2021.12.31,14:30,Friday,Buy,1822.41,1818.2,4.21,0.33,1
2022.01.04,06:30,Tuesday,Sell,1803.16,1806.25,3.09,-0.24,SL
2022.01.04,10:30,Tuesday,Buy,1805.69,1801.58,4.11,-0.32,SL
2022.01.05,14:30,Wednesday,Buy,1825.9,1814.62,11.28,-0.87,SL
2022.01.05,18:30,Wednesday,Sell,1823.53,1826.67,3.14,0.24,1
2022.01.06,02:30,Thursday,Sell,1808.84,1811.58,2.74,0.21,1
2022.01.06,22:30,Thursday,Buy,1790.79,1786.01,4.78,-0.38,SL
2022.01.07,02:30,Friday,Buy,1791.7,1789.25,2.45,-0.19,SL
2022.01.07,10:30,Friday,Buy,1791.35,1787.46,3.89,-0.31,SL
2022.01.10,02:30,Monday,Sell,1794.08,1796.87,2.79,-0.22,SL
2022.01.10,22:30,Monday,Buy,1801.5,1799.3,2.2,0.17,1
2022.01.11,06:30,Tuesday,Buy,1808.35,1804.7,3.65,-0.29,SL
2022.01.11,14:30,Tuesday,Sell,1805.57,1809.06,3.49,-0.27,SL
2022.01.11,18:30,Tuesday,Buy,1820.08,1805.08,15.0,1.16,1
2022.01.12,02:30,Wednesday,Sell,1819.12,1822.58,3.46,0.27,1
2022.01.12,10:30,Wednesday,Sell,1817.08,1820.55,3.47,-0.27,SL
2022.01.12,22:30,Wednesday,Sell,1825.26,1828.15,2.89,0.22,1
2022.01.13,02:30,Thursday,Sell,1824.01,1826.69,2.68,-0.21,SL
2022.01.13,06:30,Thursday,Buy,1825.24,1823.95,1.29,-0.1,SL
2022.01.14,06:30,Friday,Buy,1826.96,1824.55,2.41,-0.19,SL
2022.01.17,02:30,Monday,Buy,1818.28,1812.8,5.48,-0.43,SL
2022.01.17,06:30,Monday,Buy,1819.64,1817.6,2.04,0.16,1
2022.01.17,10:30,Monday,Buy,1820.92,1818.6,2.32,-0.18,SL
2022.01.17,22:30,Monday,Buy,1819.1,1817.87,1.23,-0.1,SL
2022.01.18,02:30,Tuesday,Buy,1821.91,1817.2,4.71,-0.37,SL
2022.01.18,14:30,Tuesday,Buy,1818.29,1805.41,12.88,1.0,1
2022.01.18,22:30,Tuesday,Sell,1812.78,1815.99,3.21,-0.25,SL
2022.01.19,06:30,Wednesday,Buy,1814.39,1809.93,4.46,0.35,1
2022.01.19,14:30,Wednesday,Buy,1827.16,1816.36,10.8,0.83,1
2022.01.20,06:30,Thursday,Buy,1840.41,1838.12,2.29,-0.18,SL
2022.01.20,14:30,Thursday,Buy,1846.23,1835.61,10.62,-0.81,SL
2022.01.20,22:30,Thursday,Sell,1838.81,1841.77,2.96,-0.23,SL
2022.01.21,02:30,Friday,Buy,1841.21,1835.96,5.25,-0.4,SL
2022.01.21,22:30,Friday,Buy,1833.55,1828.21,5.34,0.41,1
2022.01.24,02:30,Monday,Buy,1836.68,1831.29,5.39,0.41,1
2022.01.24,06:30,Monday,Buy,1837.65,1835.28,2.37,0.18,1
2022.01.24,10:30,Monday,Buy,1839.96,1836.11,3.85,-0.3,SL
2022.01.24,22:30,Monday,Buy,1842.6,1837.39,5.21,-0.4,SL
2022.01.25,06:30,Tuesday,Buy,1841.49,1839.78,1.71,-0.13,SL
2022.01.26,02:30,Wednesday,Buy,1847.68,1846.18,1.5,-0.11,SL
2022.01.26,06:30,Wednesday,Sell,1846.23,1848.77,2.54,0.19,1
2022.01.26,14:30,Wednesday,Sell,1835.73,1848.13,12.4,0.95,1
2022.01.28,02:30,Friday,Buy,1798.73,1794.73,4.0,-0.31,SL
2022.01.28,06:30,Friday,Sell,1796.92,1799.48,2.56,0.2,1
2022.01.28,18:30,Friday,Buy,1786.7,1781.54,5.16,0.41,1
2022.01.31,02:30,Monday,Sell,1788.21,1791.62,3.41,-0.27,SL
2022.01.31,06:30,Monday,Sell,1788.14,1789.5,1.36,-0.11,SL
2022.01.31,18:30,Monday,Buy,1797.95,1792.77,5.18,0.41,1
2022.01.31,22:30,Monday,Sell,1796.54,1799.97,3.43,-0.27,SL
2022.02.01,02:30,Tuesday,Buy,1797.88,1795.87,2.01,-0.16,SL
2022.02.01,10:30,Tuesday,Buy,1806.67,1801.2,5.47,-0.43,SL
2022.02.02,02:30,Wednesday,Sell,1798.36,1801.7,3.34,-0.26,SL
2022.02.02,22:30,Wednesday,Sell,1806.04,1809.26,3.22,0.25,1
2022.02.03,02:30,Thursday,Buy,1806.6,1805.64,0.96,-0.08,SL
2022.02.03,06:30,Thursday,Sell,1804.91,1807.86,2.95,0.23,1
2022.02.03,10:30,Thursday,Sell,1802.85,1806.12,3.27,0.26,1
2022.02.03,22:30,Thursday,Sell,1804.09,1806.75,2.66,-0.21,SL
2022.02.04,06:30,Friday,Buy,1807.12,1805.47,1.65,0.13,1
2022.02.04,18:30,Friday,Buy,1807.67,1802.79,4.88,0.38,1
2022.02.07,02:30,Monday,Buy,1809.68,1805.52,4.16,0.32,1
2022.02.07,10:30,Monday,Buy,1810.47,1809.15,1.32,0.1,1
2022.02.07,14:30,Monday,Buy,1814.05,1810.01,4.04,0.31,1
2022.02.08,14:30,Tuesday,Buy,1822.25,1816.93,5.32,0.41,1
2022.02.08,22:30,Tuesday,Sell,1825.44,1828.81,3.37,-0.26,SL
2022.02.09,02:30,Wednesday,Buy,1827.62,1823.92,3.7,0.29,1
2022.02.09,14:30,Wednesday,Buy,1828.66,1824.31,4.35,0.34,1
2022.02.10,06:30,Thursday,Buy,1834.36,1833.16,1.2,-0.09,SL
2022.02.10,10:30,Thursday,Sell,1832.71,1836.13,3.42,-0.26,SL
2022.02.11,14:30,Friday,Buy,1829.79,1824.57,5.22,0.4,1
2022.02.14,10:30,Monday,Buy,1855.66,1850.45,5.21,0.4,1
2022.02.14,18:30,Monday,Buy,1871.14,1859.97,11.17,-0.84,SL
2022.02.15,22:30,Tuesday,Sell,1853.07,1856.26,3.19,-0.24,SL
2022.02.16,02:30,Wednesday,Sell,1852.03,1854.69,2.66,-0.2,SL
2022.02.16,06:30,Wednesday,Buy,1855.27,1851.04,4.23,0.32,1
2022.02.16,14:30,Wednesday,Buy,1861.86,1851.02,10.84,0.82,1
2022.02.16,22:30,Wednesday,Buy,1869.63,1864.84,4.79,0.36,1
2022.02.17,02:30,Thursday,Sell,1868.55,1871.86,3.31,-0.25,SL
2022.02.17,10:30,Thursday,Buy,1886.29,1873.41,12.88,0.97,1
2022.02.17,14:30,Thursday,Buy,1893.44,1882.46,10.98,0.82,1
2022.02.17,18:30,Thursday,Buy,1897.25,1891.93,5.32,-0.4,SL
2022.02.17,22:30,Thursday,Buy,1898.33,1896.34,1.99,-0.15,SL
2022.02.18,02:30,Friday,Sell,1890.53,1902.53,12.0,-0.9,SL
2022.02.18,22:30,Friday,Buy,1897.98,1893.25,4.73,-0.35,SL
2022.02.21,06:30,Monday,Sell,1887.54,1899.1,11.56,-0.87,SL
2022.02.22,02:30,Tuesday,Buy,1909.64,1904.71,4.93,-0.36,SL
2022.02.23,02:30,Wednesday,Buy,1899.7,1897.31,2.39,-0.18,SL
2022.02.23,14:30,Wednesday,Buy,1906.27,1893.24,13.03,0.97,1
2022.02.23,22:30,Wednesday,Sell,1907.53,1910.39,2.86,-0.21,SL
2022.02.24,02:30,Thursday,Buy,1921.02,1907.57,13.45,0.99,1
2022.02.24,06:30,Thursday,Buy,1942.45,1920.62,21.83,1.59,1
2022.02.25,02:30,Friday,Buy,1913.24,1902.68,10.56,-0.78,SL
2022.02.25,10:30,Friday,Sell,1909.72,1921.26,11.54,0.85,1
2022.02.25,22:30,Friday,Buy,1887.67,1886.18,1.49,0.11,1
2022.02.28,02:30,Monday,Buy,1909.53,1888.32,21.21,1.57,1
2022.02.28,10:30,Monday,Sell,1905.99,1909.09,3.1,-0.23,SL
2022.02.28,22:30,Monday,Buy,1908.86,1897.7,11.16,0.83,1
2022.03.01,06:30,Tuesday,Buy,1907.76,1902.41,5.35,0.4,1
2022.03.01,14:30,Tuesday,Sell,1923.71,1927.13,3.42,-0.25,SL
2022.03.01,18:30,Tuesday,Buy,1942.04,1917.6,24.44,-1.78,SL
2022.03.02,06:30,Wednesday,Sell,1937.42,1940.33,2.91,-0.21,SL
2022.03.03,02:30,Thursday,Sell,1928.26,1930.86,2.6,0.19,1
2022.03.03,06:30,Thursday,Sell,1927.32,1930.65,3.33,-0.24,SL
2022.03.03,10:30,Thursday,Buy,1933.9,1923.32,10.58,-0.77,SL
2022.03.03,14:30,Thursday,Sell,1926.33,1938.81,12.48,-0.92,SL
2022.03.03,18:30,Thursday,Buy,1934.1,1922.94,11.16,0.82,1
2022.03.03,22:30,Thursday,Buy,1936.14,1931.87,4.27,-0.31,SL
2022.03.04,22:30,Friday,Buy,1968.68,1964.12,4.56,0.33,1
2022.03.07,18:30,Monday,Buy,1992.41,1974.54,17.87,1.27,1
2022.03.08,06:30,Tuesday,Buy,2016.98,1984.36,32.62,2.29,1
2022.03.08,18:30,Tuesday,Buy,2044.47,2020.82,23.65,-1.64,SL
2022.03.08,22:30,Tuesday,Buy,2048.75,2028.38,20.37,-1.41,SL
2022.03.09,02:30,Wednesday,Buy,2052.54,2034.78,17.76,-1.22,SL
2022.03.09,14:30,Wednesday,Sell,1986.13,2021.58,35.45,2.52,1
2022.03.10,06:30,Thursday,Buy,1983.28,1972.47,10.81,0.77,1
2022.03.11,22:30,Friday,Buy,1986.37,1981.66,4.71,-0.34,SL
2022.03.15,05:30,Tuesday,Sell,1925.63,1945.48,19.85,1.46,1
2022.03.15,17:30,Tuesday,Buy,1924.34,1906.58,17.76,-1.31,SL
2022.03.16,09:30,Wednesday,Buy,1921.78,1911.16,10.62,-0.78,SL
2022.03.16,13:30,Wednesday,Sell,1915.23,1927.07,11.84,-0.87,SL
2022.03.16,21:30,Wednesday,Buy,1927.27,1894.69,32.58,2.39,1
2022.03.17,05:30,Thursday,Buy,1934.33,1931.94,2.39,-0.17,SL
2022.03.21,17:30,Monday,Buy,1931.99,1926.65,5.34,0.39,1
2022.03.21,21:30,Monday,Buy,1935.86,1930.8,5.06,-0.37,SL
2022.03.22,06:30,Tuesday,Buy,1936.84,1931.51,5.33,-0.39,SL
2022.03.22,22:30,Tuesday,Buy,1921.72,1919.67,2.05,-0.15,SL
2022.03.23,06:30,Wednesday,Buy,1921.51,1919.37,2.14,-0.16,SL
2022.03.23,10:30,Wednesday,Buy,1929.32,1916.64,12.68,0.93,1
2022.03.23,14:30,Wednesday,Buy,1935.21,1924.51,10.7,0.78,1
2022.03.23,18:30,Wednesday,Buy,1936.63,1925.49,11.14,0.81,1
2022.03.24,10:30,Thursday,Buy,1940.8,1937.04,3.76,0.27,1
2022.03.24,14:30,Thursday,Buy,1953.44,1940.19,13.25,-0.96,SL
2022.03.24,18:30,Thursday,Buy,1964.98,1950.43,14.55,-1.05,SL
2022.03.25,02:30,Friday,Buy,1960.44,1956.18,4.26,-0.31,SL
2022.03.25,22:30,Friday,Buy,1955.02,1951.38,3.64,-0.26,SL
2022.03.28,22:30,Monday,Sell,1921.98,1934.48,12.5,0.92,1
2022.03.29,18:30,Tuesday,Buy,1916.34,1905.19,11.15,0.82,1
2022.03.29,22:30,Tuesday,Buy,1919.5,1915.62,3.88,0.29,1
2022.03.30,14:30,Wednesday,Buy,1931.92,1918.85,13.07,0.96,1
2022.03.31,10:30,Thursday,Buy,1925.96,1922.2,3.76,0.28,1
2022.03.31,14:30,Thursday,Buy,1937.79,1924.32,13.47,-0.98,SL
2022.04.01,06:30,Friday,Sell,1936.67,1939.57,2.9,0.21,1
2022.04.04,06:30,Monday,Sell,1919.75,1923.18,3.43,-0.25,SL
2022.04.04,14:30,Monday,Sell,1925.02,1936.93,11.91,-0.88,SL
2022.04.04,22:30,Monday,Buy,1932.78,1928.55,4.23,-0.31,SL
2022.04.05,06:30,Tuesday,Buy,1930.72,1926.11,4.61,-0.34,SL
2022.04.05,18:30,Tuesday,Sell,1921.84,1944.73,22.89,-1.69,SL
2022.04.05,22:30,Tuesday,Buy,1923.8,1919.09,4.71,-0.35,SL
2022.04.06,02:30,Wednesday,Sell,1921.86,1924.97,3.11,-0.23,SL
2022.04.06,10:30,Wednesday,Buy,1929.8,1914.59,15.21,1.12,1
2022.04.06,14:30,Wednesday,Buy,1930.56,1917.96,12.6,-0.92,SL
2022.04.07,06:30,Thursday,Sell,1922.67,1925.78,3.11,-0.23,SL
2022.04.07,10:30,Thursday,Buy,1927.6,1922.5,5.1,0.37,1
2022.04.07,18:30,Thursday,Buy,1934.94,1929.66,5.28,-0.39,SL
2022.04.08,02:30,Friday,Buy,1932.53,1930.4,2.13,-0.16,SL
2022.04.08,10:30,Friday,Buy,1932.32,1927.79,4.53,0.33,1
2022.04.08,14:30,Friday,Buy,1939.61,1928.84,10.77,0.79,1
2022.04.08,18:30,Friday,Buy,1942.33,1938.69,3.64,0.27,1
2022.04.08,22:30,Friday,Buy,1945.88,1940.79,5.09,-0.37,SL
2022.04.12,06:30,Tuesday,Buy,1956.55,1954.47,2.08,-0.15,SL
2022.04.12,22:30,Tuesday,Sell,1966.47,1969.74,3.27,0.24,1
2022.04.13,06:30,Wednesday,Buy,1972.16,1967.44,4.72,-0.34,SL
2022.04.13,10:30,Wednesday,Buy,1977.88,1965.32,12.56,-0.9,SL
2022.04.13,18:30,Wednesday,Buy,1978.74,1974.02,4.72,-0.34,SL
2022.04.13,22:30,Wednesday,Sell,1977.41,1980.27,2.86,0.2,1
2022.04.14,22:30,Thursday,Buy,1973.82,1970.0,3.82,0.27,1
2022.04.18,02:30,Monday,Buy,1985.56,1970.52,15.04,-1.07,SL
2022.04.18,06:30,Monday,Sell,1984.79,1988.22,3.43,-0.24,SL
2022.04.18,14:30,Monday,Buy,1992.85,1987.49,5.36,-0.38,SL
2022.04.19,02:30,Tuesday,Sell,1977.86,1979.05,1.19,0.09,1
2022.04.19,10:30,Tuesday,Buy,1977.89,1973.39,4.5,-0.32,SL
2022.04.21,02:30,Thursday,Sell,1954.64,1957.83,3.19,0.23,1
2022.04.22,02:30,Friday,Sell,1950.28,1953.64,3.36,0.24,1
2022.04.22,10:30,Friday,Sell,1943.46,1955.74,12.28,0.89,1
2022.04.25,06:30,Monday,Sell,1914.95,1926.6,11.65,0.86,1
2022.04.25,10:30,Monday,Buy,1917.31,1911.99,5.32,-0.39,SL
2022.04.25,22:30,Monday,Buy,1897.88,1896.08,1.8,0.13,1
2022.04.26,10:30,Tuesday,Sell,1904.15,1907.0,2.85,-0.21,SL
2022.04.28,18:30,Thursday,Sell,1888.51,1891.83,3.32,-0.25,SL
2022.05.03,18:30,Tuesday,Buy,1871.39,1866.31,5.08,-0.38,SL
2022.05.04,22:30,Wednesday,Buy,1881.35,1861.43,19.92,1.5,1
2022.05.05,02:30,Thursday,Buy,1900.75,1880.49,20.26,-1.51,SL
2022.05.05,22:30,Thursday,Buy,1877.22,1873.03,4.19,-0.32,SL
2022.05.10,02:30,Tuesday,Buy,1854.47,1852.05,2.42,0.18,1
2022.05.11,06:30,Wednesday,Buy,1837.97,1835.58,2.39,0.18,1
2022.05.11,10:30,Wednesday,Buy,1852.39,1837.02,15.37,-1.17,SL
2022.05.11,22:30,Wednesday,Buy,1852.48,1850.36,2.12,0.16,1
2022.05.13,22:30,Friday,Buy,1811.35,1806.62,4.73,0.37,1
2022.05.17,02:30,Tuesday,Buy,1826.39,1822.1,4.29,-0.33,SL
2022.05.18,06:30,Wednesday,Sell,1811.22,1813.89,2.67,-0.21,SL
2022.05.19,22:30,Thursday,Buy,1841.96,1839.58,2.38,-0.18,SL
2022.05.20,14:30,Friday,Sell,1835.96,1847.92,11.96,-0.92,SL
2022.05.20,18:30,Friday,Buy,1843.2,1832.02,11.18,0.86,1
2022.05.20,22:30,Friday,Buy,1845.68,1840.71,4.97,0.38,1
2022.05.23,10:30,Monday,Buy,1864.43,1851.75,12.68,-0.96,SL
2022.05.23,22:30,Monday,Buy,1853.59,1852.56,1.03,-0.08,SL
2022.05.24,22:30,Tuesday,Buy,1866.62,1862.4,4.22,-0.32,SL
2022.05.26,22:30,Thursday,Buy,1850.6,1848.42,2.18,-0.17,SL
2022.05.27,06:30,Friday,Sell,1853.27,1856.13,2.86,-0.22,SL
2022.05.27,22:30,Friday,Buy,1853.73,1851.73,2.0,-0.15,SL
2022.05.30,22:30,Monday,Sell,1853.61,1856.31,2.7,-0.21,SL
2022.05.31,06:30,Tuesday,Buy,1853.2,1848.1,5.1,-0.39,SL
2022.06.02,06:30,Thursday,Buy,1848.33,1843.79,4.54,0.35,1
2022.06.02,14:30,Thursday,Buy,1864.03,1850.57,13.46,-1.02,SL
2022.06.02,18:30,Thursday,Buy,1868.16,1862.97,5.19,0.39,1
2022.06.02,22:30,Thursday,Buy,1868.58,1867.12,1.46,0.11,1
2022.06.03,02:30,Friday,Buy,1872.04,1866.94,5.1,-0.39,SL
2022.06.03,22:30,Friday,Buy,1851.43,1847.31,4.12,0.31,1
2022.06.06,02:30,Monday,Buy,1853.25,1848.85,4.4,-0.34,SL
2022.06.06,06:30,Monday,Buy,1855.34,1852.85,2.49,-0.19,SL
2022.06.06,22:30,Monday,Sell,1841.26,1842.68,1.42,0.11,1
2022.06.07,02:30,Tuesday,Sell,1840.55,1842.04,1.49,-0.11,SL
2022.06.07,18:30,Tuesday,Sell,1849.9,1853.08,3.18,-0.24,SL
2022.06.08,06:30,Wednesday,Buy,1849.56,1845.37,4.19,-0.32,SL
2022.06.09,06:30,Thursday,Buy,1851.3,1850.47,0.83,-0.06,SL
2022.06.10,02:30,Friday,Sell,1844.98,1848.36,3.38,0.26,1
2022.06.10,18:30,Friday,Buy,1869.75,1828.49,41.26,-3.12,SL
2022.06.14,06:30,Tuesday,Buy,1827.96,1823.37,4.59,-0.35,SL
2022.06.15,06:30,Wednesday,Buy,1818.06,1812.89,5.17,0.4,1
2022.06.15,22:30,Wednesday,Buy,1833.87,1813.19,20.68,1.59,1
2022.06.16,06:30,Thursday,Buy,1831.47,1829.36,2.11,-0.16,SL
2022.06.16,22:30,Thursday,Buy,1857.39,1846.62,10.77,-0.82,SL
2022.06.17,06:30,Friday,Buy,1845.43,1841.28,4.15,0.32,1
2022.06.21,02:30,Tuesday,Buy,1841.53,1836.55,4.98,-0.38,SL
2022.06.21,10:30,Tuesday,Buy,1837.38,1832.27,5.11,-0.39,SL
2022.06.22,14:30,Wednesday,Buy,1844.61,1826.95,17.66,-1.35,SL
2022.06.23,06:30,Thursday,Buy,1834.83,1830.76,4.07,-0.31,SL
2022.06.23,14:30,Thursday,Buy,1844.39,1823.56,20.83,-1.59,SL
2022.06.24,18:30,Friday,Buy,1826.88,1821.93,4.95,0.38,1
2022.06.27,06:30,Monday,Buy,1835.54,1834.01,1.53,-0.12,SL
2022.06.27,10:30,Monday,Buy,1837.38,1833.48,3.9,-0.3,SL
2022.06.27,14:30,Monday,Sell,1828.18,1839.94,11.76,0.91,1
2022.06.28,02:30,Tuesday,Buy,1824.91,1821.2,3.71,0.29,1
2022.06.29,02:30,Wednesday,Buy,1822.3,1817.95,4.35,-0.34,SL
2022.06.29,22:30,Wednesday,Buy,1817.87,1816.05,1.82,0.14,1
2022.06.30,14:30,Thursday,Buy,1817.21,1802.3,14.91,-1.16,SL
2022.06.30,22:30,Thursday,Sell,1806.96,1809.64,2.68,0.21,1
