date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2025-10-15,13:30:00,Wednesday,Sell,4191.82,4206.33,14.51,12.41,SL,1,Stop Loss
2025-10-15,17:30:00,Wednesday,Buy,4198.06,4179.21,18.85,181.27,9.62,13,End of Data
2025-10-15,21:30:00,Wednesday,Buy,4207.0,4194.84,12.16,172.33,14.17,11,Stop Loss
2025-10-16,01:30:00,Thursday,Buy,4230.44,4199.16,31.28,148.89,4.76,10,Stop Loss
2025-10-16,05:30:00,Thursday,Sell,4204.54,4242.19,37.65,1.29,SL,2,Stop Loss
2025-10-16,09:30:00,Thursday,Buy,4239.86,4203.05,36.81,139.47,3.79,8,Stop Loss
2025-10-16,13:30:00,Thursday,Buy,4246.36,4227.17,19.19,132.97,6.93,7,Stop Loss
2025-10-16,17:30:00,Thursday,Buy,4293.81,4245.1,48.71,85.52,1.76,6,Stop Loss
2025-10-16,21:30:00,Thursday,Buy,4327.9,4273.26,54.64,51.43,SL,4,Stop Loss
2025-10-17,01:30:00,Friday,Sell,4313.84,4379.53,65.69,127.74,1.94,5,End of Data
2025-10-17,05:30:00,Friday,Buy,4366.05,4312.15,53.9,3.55,SL,1,Stop Loss
2025-10-17,09:30:00,Friday,Sell,4339.89,4369.8,29.91,153.79,5.14,3,End of Data
2025-10-17,13:30:00,Friday,Sell,4273.46,4342.22,68.76,87.36,1.27,2,End of Data
2025-10-17,17:30:00,Friday,Sell,4220.69,4274.15,53.46,8.39,SL,1,End of Data
