date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2020-06-23,14:30:00,Tuesday,Buy,1765.13,1754.46,10.67,14.03,1.31,9,Stop Loss
2021-02-09,10:30:00,Tuesday,Buy,1841.92,1837.75,4.17,5.51,1.32,1,Stop Loss
2024-07-23,09:30:00,Tuesday,Buy,2406.94,2387.96,18.98,25.01,1.32,10,Stop Loss
2025-07-29,01:30:00,Tuesday,Buy,3319.08,3307.81,11.27,14.92,1.32,9,Stop Loss
2022-09-27,01:30:00,Tuesday,Buy,1630.27,1621.11,9.16,12.05,1.32,8,Stop Loss
2023-05-16,21:30:00,Tuesday,Buy,1989.33,1986.56,2.77,3.65,1.32,3,Stop Loss
2016-08-16,10:30:00,Tuesday,Buy,1351.67,1346.89,4.78,6.29,1.32,1,Stop Loss
2011-06-07,06:30:00,Tuesday,Buy,1545.45,1541.95,3.5,4.61,1.32,2,Stop Loss
2023-02-14,06:30:00,Tuesday,Buy,1862.23,1855.96,6.27,8.32,1.33,2,Stop Loss
2021-07-06,10:30:00,Tuesday,Buy,1807.55,1802.01,5.54,7.35,1.33,2,Stop Loss
2017-06-20,06:30:00,Tuesday,Buy,1246.1,1244.6,1.5,2.0,1.33,2,Stop Loss
2022-02-08,18:30:00,Tuesday,Buy,1828.17,1821.45,6.72,8.95,1.33,11,Stop Loss
2014-02-11,10:30:00,Tuesday,Buy,1284.29,1281.28,3.01,4.01,1.33,1,Stop Loss
2013-02-05,10:30:00,Tuesday,Buy,1678.0,1672.32,5.68,7.55,1.33,1,Stop Loss
2022-11-15,10:30:00,Tuesday,Buy,1776.82,1769.6,7.22,9.6,1.33,1,Stop Loss
2017-10-24,01:30:00,Tuesday,Buy,1281.41,1279.99,1.42,1.89,1.33,2,Stop Loss
2025-02-18,18:30:00,Tuesday,Buy,2933.37,2923.25,10.12,13.46,1.33,6,Stop Loss
2011-01-04,02:30:00,Tuesday,Buy,1415.0,1413.35,1.65,2.2,1.33,2,Stop Loss
2010-06-01,02:30:00,Tuesday,Buy,1220.15,1213.7,6.45,8.6,1.33,10,Stop Loss
2015-12-08,06:30:00,Tuesday,Buy,1074.01,1070.26,3.75,5.0,1.33,2,Stop Loss
2021-03-09,14:30:00,Tuesday,Buy,1717.83,1701.39,16.44,21.96,1.34,17,Stop Loss
2010-04-20,10:30:00,Tuesday,Buy,1141.74,1135.34,6.4,8.6,1.34,13,Stop Loss
2020-12-29,02:30:00,Tuesday,Buy,1878.08,1871.94,6.14,8.2,1.34,4,Stop Loss
2012-11-13,06:30:00,Tuesday,Buy,1724.75,1722.95,1.8,2.42,1.34,1,Stop Loss
2015-07-21,02:30:00,Tuesday,Buy,1102.01,1096.24,5.77,7.81,1.35,6,Stop Loss
2011-02-01,18:30:00,Tuesday,Buy,1338.2,1325.2,13.0,17.6,1.35,12,Stop Loss
2016-08-23,06:30:00,Tuesday,Buy,1338.99,1334.86,4.13,5.6,1.36,8,Stop Loss
2024-12-10,06:30:00,Tuesday,Buy,2670.08,2665.21,4.87,6.63,1.36,1,Stop Loss
2021-10-19,09:30:00,Tuesday,Buy,1779.54,1775.53,4.01,5.44,1.36,2,Stop Loss
2024-01-16,22:30:00,Tuesday,Buy,2028.12,2024.66,3.46,4.71,1.36,2,Stop Loss
2022-04-12,18:30:00,Tuesday,Buy,1969.32,1960.42,8.9,12.14,1.36,11,Stop Loss
2012-01-31,02:30:00,Tuesday,Buy,1736.63,1728.65,7.98,10.86,1.36,4,Stop Loss
2013-02-12,14:30:00,Tuesday,Buy,1646.71,1641.2,5.51,7.49,1.36,7,Stop Loss
2019-09-24,05:30:00,Tuesday,Buy,1521.08,1519.1,1.98,2.72,1.37,2,Stop Loss
2021-06-01,06:30:00,Tuesday,Buy,1912.44,1909.5,2.94,4.03,1.37,1,Stop Loss
2020-09-01,02:30:00,Tuesday,Buy,1976.43,1964.85,11.58,15.84,1.37,4,Stop Loss
2014-03-18,05:30:00,Tuesday,Buy,1360.27,1357.55,2.72,3.72,1.37,2,Stop Loss
2019-12-03,10:30:00,Tuesday,Buy,1470.31,1460.36,9.95,13.66,1.37,20,Stop Loss
2011-08-30,18:30:00,Tuesday,Buy,1826.25,1815.78,10.47,14.45,1.38,5,Stop Loss
2022-08-23,02:30:00,Tuesday,Buy,1740.19,1733.87,6.32,8.75,1.38,3,Stop Loss
2012-06-19,02:30:00,Tuesday,Buy,1628.4,1624.82,3.58,4.95,1.38,3,Stop Loss
2024-01-09,10:30:00,Tuesday,Buy,2035.51,2031.0,4.51,6.24,1.38,2,Stop Loss
2017-08-08,02:30:00,Tuesday,Buy,1260.19,1256.66,3.53,4.92,1.39,4,Stop Loss
2020-10-06,09:30:00,Tuesday,Buy,1912.5,1906.3,6.2,8.64,1.39,2,Stop Loss
2025-08-12,17:30:00,Tuesday,Buy,3349.13,3330.8,18.33,25.64,1.4,12,Stop Loss
2025-05-13,21:30:00,Tuesday,Buy,3250.27,3245.48,4.79,6.72,1.4,1,Stop Loss
2015-09-01,02:30:00,Tuesday,Buy,1139.6,1133.75,5.85,8.23,1.41,10,Stop Loss
2022-04-12,06:30:00,Tuesday,Buy,1956.55,1954.47,2.08,2.94,1.41,1,Stop Loss
2016-11-15,02:30:00,Tuesday,Buy,1224.79,1220.05,4.74,6.69,1.41,3,Stop Loss
2014-04-08,18:30:00,Tuesday,Buy,1309.61,1306.6,3.01,4.24,1.41,5,Stop Loss
2024-02-13,10:30:00,Tuesday,Buy,2026.69,2023.14,3.55,5.03,1.42,1,Stop Loss
2016-07-05,18:30:00,Tuesday,Buy,1355.59,1341.89,13.7,19.44,1.42,17,Stop Loss
2021-03-16,13:30:00,Tuesday,Buy,1734.53,1729.93,4.6,6.52,1.42,1,Stop Loss
2025-08-05,13:30:00,Tuesday,Buy,3373.35,3349.57,23.78,33.93,1.43,24,Stop Loss
2023-08-29,01:30:00,Tuesday,Buy,1922.18,1919.68,2.5,3.58,1.43,3,Stop Loss
2019-04-16,22:30:00,Tuesday,Buy,1276.76,1274.72,2.04,2.92,1.43,3,Stop Loss
2018-12-04,06:30:00,Tuesday,Buy,1237.37,1234.25,3.12,4.47,1.43,6,Stop Loss
2024-12-10,18:30:00,Tuesday,Buy,2692.47,2684.22,8.25,11.86,1.44,3,Stop Loss
2013-12-31,02:30:00,Tuesday,Buy,1198.06,1195.53,2.53,3.64,1.44,1,Stop Loss
2023-05-30,09:30:00,Tuesday,Buy,1952.99,1931.9,21.09,30.35,1.44,71,Stop Loss
2023-01-31,14:30:00,Tuesday,Buy,1924.71,1900.46,24.25,34.9,1.44,18,Stop Loss
2024-09-17,13:30:00,Tuesday,Buy,2573.81,2568.0,5.81,8.37,1.44,1,Stop Loss
2013-07-23,02:30:00,Tuesday,Buy,1335.28,1333.15,2.13,3.07,1.44,1,Stop Loss
2023-06-13,09:30:00,Tuesday,Buy,1963.32,1957.99,5.33,7.75,1.45,1,Stop Loss
2023-07-18,13:30:00,Tuesday,Buy,1971.4,1960.42,10.98,15.97,1.45,18,Stop Loss
2018-04-17,18:30:00,Tuesday,Buy,1346.42,1340.12,6.3,9.12,1.45,16,Stop Loss
2019-07-02,22:30:00,Tuesday,Buy,1418.1,1404.6,13.5,19.56,1.45,16,Stop Loss
2016-11-15,06:30:00,Tuesday,Buy,1226.56,1223.2,3.36,4.92,1.46,1,Stop Loss
2011-06-21,10:30:00,Tuesday,Buy,1543.55,1541.8,1.75,2.55,1.46,1,Stop Loss
2014-09-23,17:30:00,Tuesday,Buy,1222.17,1219.59,2.58,3.77,1.46,5,Stop Loss
2013-06-11,18:30:00,Tuesday,Buy,1380.55,1370.81,9.74,14.23,1.46,29,Stop Loss
2022-08-16,18:30:00,Tuesday,Buy,1776.41,1772.5,3.91,5.75,1.47,4,Stop Loss
