date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2022-03-21,13:30:00,Monday,Buy,1929.82,1917.5,12.32,11.39,SL,7,Stop Loss
2022-03-21,21:30:00,Monday,Buy,1935.86,1930.8,5.06,1.11,SL,1,Stop Loss
2022-03-28,14:30:00,Monday,Buy,1936.55,1926.68,9.87,5.92,SL,2,Stop Loss
2022-04-04,22:30:00,Monday,Buy,1932.78,1928.55,4.23,0.85,SL,2,Stop Loss
2022-04-11,10:30:00,Monday,Buy,1958.2,1941.03,17.17,11.56,SL,2,Stop Loss
2022-04-18,02:30:00,Monday,Buy,1985.56,1970.52,15.04,12.77,SL,9,Stop Loss
2022-04-18,10:30:00,Monday,Buy,1992.82,1983.34,9.48,5.51,SL,2,Stop Loss
2022-04-18,14:30:00,Monday,Buy,1992.85,1987.49,5.36,1.46,SL,1,Stop Loss
2022-04-18,22:30:00,Monday,Buy,1978.7,1975.95,2.75,0.15,SL,1,Stop Loss
2022-04-25,10:30:00,Monday,Buy,1917.31,1911.99,5.32,0.79,SL,1,Stop Loss
2022-05-02,18:30:00,Monday,Buy,1866.46,1857.44,9.02,0.51,SL,3,Stop Loss
2022-05-16,02:30:00,Monday,Buy,1814.68,1808.97,5.71,0.0,SL,1,Stop Loss
2022-05-23,10:30:00,Monday,Buy,1864.43,1851.75,12.68,0.91,SL,2,Stop Loss
2022-05-30,02:30:00,Monday,Buy,1856.91,1847.8,9.11,6.91,SL,6,Stop Loss
2022-05-30,06:30:00,Monday,Buy,1862.23,1856.48,5.75,1.59,SL,1,Stop Loss
2022-05-30,14:30:00,Monday,Buy,1859.24,1853.72,5.52,0.0,SL,3,Stop Loss
2022-06-06,06:30:00,Monday,Buy,1855.34,1852.85,2.49,0.43,SL,1,Stop Loss
2022-06-13,06:30:00,Monday,Buy,1865.52,1859.83,5.69,1.56,SL,1,Stop Loss
2022-06-20,06:30:00,Monday,Buy,1842.38,1834.76,7.62,2.3,SL,6,Stop Loss
2022-06-27,02:30:00,Monday,Buy,1834.77,1826.69,8.08,6.13,SL,4,Stop Loss
2022-06-27,10:30:00,Monday,Buy,1837.38,1833.48,3.9,2.36,SL,1,Stop Loss
2022-07-04,06:30:00,Monday,Buy,1812.72,1807.57,5.15,0.11,SL,1,Stop Loss
2022-07-04,14:30:00,Monday,Buy,1808.93,1803.64,5.29,3.14,SL,5,Stop Loss
2022-07-11,06:30:00,Monday,Buy,1740.55,1739.5,1.05,0.56,SL,1,Stop Loss
2022-07-11,14:30:00,Monday,Buy,1741.35,1733.22,8.13,0.16,SL,1,Stop Loss
2022-07-18,10:30:00,Monday,Buy,1722.18,1711.49,10.69,0.0,SL,1,Stop Loss
2022-07-25,10:30:00,Monday,Buy,1735.15,1723.7,11.45,0.15,SL,1,Stop Loss
2022-08-01,10:30:00,Monday,Buy,1773.52,1758.62,14.9,14.39,SL,10,Stop Loss
2022-08-01,14:30:00,Monday,Buy,1773.59,1765.35,8.24,0.0,SL,1,Stop Loss
2022-08-08,22:30:00,Monday,Buy,1788.98,1786.13,2.85,1.58,SL,1,Stop Loss
2022-08-15,18:30:00,Monday,Buy,1780.26,1775.38,4.88,2.78,SL,4,Stop Loss
2022-08-29,14:30:00,Monday,Buy,1740.67,1721.72,18.95,4.72,SL,7,Stop Loss
2022-09-05,06:30:00,Monday,Buy,1713.33,1708.16,5.17,1.14,SL,1,Stop Loss
2022-09-12,02:30:00,Monday,Buy,1716.69,1715.47,1.22,0.0,SL,1,Stop Loss
2022-09-12,10:30:00,Monday,Buy,1725.26,1711.83,13.43,9.77,SL,7,Stop Loss
2022-09-12,18:30:00,Monday,Buy,1728.92,1725.36,3.56,0.0,SL,1,Stop Loss
2022-09-19,22:30:00,Monday,Buy,1675.66,1669.41,6.25,3.85,SL,3,Stop Loss
2022-09-26,09:30:00,Monday,Buy,1642.05,1635.2,6.85,6.14,SL,2,Stop Loss
2022-09-26,13:30:00,Monday,Buy,1646.31,1635.91,10.4,1.88,SL,1,Stop Loss
2022-10-03,01:30:00,Monday,Buy,1668.96,1660.06,8.9,0.0,SL,2,Stop Loss
2022-10-17,13:30:00,Monday,Buy,1665.1,1654.56,10.54,0.04,SL,1,Stop Loss
2022-10-24,13:30:00,Monday,Buy,1651.54,1644.24,7.3,1.05,SL,1,Stop Loss
2022-11-07,10:30:00,Monday,Buy,1678.38,1666.56,11.82,3.43,SL,6,Stop Loss
2022-11-07,14:30:00,Monday,Buy,1679.93,1673.18,6.75,0.22,SL,3,Stop Loss
2022-11-21,06:30:00,Monday,Buy,1745.5,1743.76,1.74,1.28,SL,1,Stop Loss
2022-11-28,10:30:00,Monday,Buy,1760.81,1749.42,11.39,1.22,SL,1,Stop Loss
2022-12-05,02:30:00,Monday,Buy,1807.05,1793.61,13.44,2.8,SL,2,Stop Loss
2022-12-12,10:30:00,Monday,Buy,1792.48,1787.32,5.16,2.92,SL,1,Stop Loss
2022-12-19,02:30:00,Monday,Buy,1794.65,1790.59,4.06,2.2,SL,1,Stop Loss
2022-12-19,10:30:00,Monday,Buy,1795.92,1790.32,5.6,0.57,SL,1,Stop Loss
2023-01-09,14:30:00,Monday,Buy,1877.16,1870.21,6.95,2.14,SL,1,Stop Loss
2023-01-16,02:30:00,Monday,Buy,1928.45,1916.49,11.96,0.44,SL,1,Stop Loss
2023-01-16,22:30:00,Monday,Buy,1919.59,1913.95,5.64,0.0,SL,1,Stop Loss
