date,time,day_of_week,type,entry,stop_loss,distance,max_profit,reward_risk,candles_held,close_reason
2019-12-02,02:30:00,Monday,Sell,1459.35,1464.22,4.87,5.49,1.13,4,Stop Loss
2011-01-24,22:30:00,Monday,Sell,1334.0,1344.3,10.3,11.6,1.13,12,Stop Loss
2022-07-25,18:30:00,Monday,Sell,1718.95,1721.48,2.53,2.87,1.13,2,Stop Loss
2024-03-25,17:30:00,Monday,Sell,2174.44,2180.58,6.14,6.92,1.13,4,Stop Loss
2014-04-21,02:30:00,Monday,Sell,1286.3,1302.07,15.77,17.9,1.14,27,Stop Loss
2025-06-30,13:30:00,Monday,Sell,3284.48,3289.08,4.6,5.24,1.14,1,Stop Loss
2015-08-03,22:30:00,Monday,Sell,1086.24,1090.91,4.67,5.33,1.14,3,Stop Loss
2017-04-24,06:30:00,Monday,Sell,1271.89,1276.56,4.67,5.33,1.14,4,Stop Loss
2022-12-12,02:30:00,Monday,Sell,1788.03,1797.27,9.24,10.56,1.14,9,Stop Loss
2016-01-18,06:30:00,Monday,Sell,1089.63,1093.4,3.77,4.33,1.15,7,Stop Loss
2012-07-23,10:30:00,Monday,Sell,1571.35,1578.5,7.15,8.24,1.15,2,Stop Loss
2022-01-17,14:30:00,Monday,Sell,1819.82,1821.93,2.11,2.42,1.15,3,Stop Loss
2022-11-14,22:30:00,Monday,Sell,1771.05,1774.57,3.52,4.05,1.15,3,Stop Loss
2016-10-17,21:30:00,Monday,Sell,1255.2,1256.53,1.33,1.53,1.15,1,Stop Loss
2025-03-24,01:30:00,Monday,Sell,3020.5,3026.46,5.96,6.86,1.15,2,Stop Loss
2017-01-30,06:30:00,Monday,Sell,1191.77,1194.89,3.12,3.63,1.16,3,Stop Loss
2009-03-09,05:30:00,Monday,Sell,936.33,939.39,3.06,3.55,1.16,1,Stop Loss
2020-09-28,05:30:00,Monday,Sell,1856.81,1863.99,7.18,8.32,1.16,2,Stop Loss
2025-01-06,06:30:00,Monday,Sell,2631.15,2645.39,14.24,16.58,1.16,2,Stop Loss
2020-12-28,10:30:00,Monday,Sell,1879.0,1887.6,8.6,10.0,1.16,1,Stop Loss
2017-10-30,05:30:00,Monday,Sell,1270.91,1272.71,1.8,2.08,1.16,2,Stop Loss
2016-12-05,14:30:00,Monday,Sell,1164.11,1170.21,6.1,7.14,1.17,1,Stop Loss
2022-10-24,09:30:00,Monday,Sell,1649.12,1658.48,9.36,10.94,1.17,7,Stop Loss
2017-03-27,22:30:00,Monday,Sell,1253.96,1256.44,2.48,2.89,1.17,4,Stop Loss
2015-07-20,02:30:00,Monday,Sell,1106.2,1134.4,28.2,33.1,1.17,137,Stop Loss
2014-07-28,10:30:00,Monday,Sell,1304.25,1306.42,2.17,2.56,1.18,5,Stop Loss
2023-07-31,05:30:00,Monday,Sell,1954.8,1958.55,3.75,4.41,1.18,2,Stop Loss
2018-07-30,02:30:00,Monday,Sell,1221.7,1224.09,2.39,2.81,1.18,3,Stop Loss
2015-10-19,17:30:00,Monday,Sell,1172.45,1176.83,4.38,5.18,1.18,5,Stop Loss
2013-10-07,21:30:00,Monday,Sell,1322.62,1324.32,1.7,2.03,1.19,1,Stop Loss
2024-10-14,17:30:00,Monday,Sell,2648.31,2657.08,8.77,10.4,1.19,5,Stop Loss
2018-10-01,01:30:00,Monday,Sell,1188.82,1192.48,3.66,4.34,1.19,7,Stop Loss
2018-11-19,02:30:00,Monday,Sell,1221.03,1223.67,2.64,3.14,1.19,4,Stop Loss
2021-09-13,10:30:00,Monday,Sell,1789.74,1793.74,4.0,4.75,1.19,1,Stop Loss
2016-04-04,18:30:00,Monday,Sell,1217.88,1220.73,2.85,3.4,1.19,2,Stop Loss
2025-09-08,01:30:00,Monday,Sell,3589.23,3597.31,8.08,9.63,1.19,2,Stop Loss
2010-12-20,10:30:00,Monday,Sell,1382.7,1388.4,5.7,6.85,1.2,6,Stop Loss
2018-04-09,02:30:00,Monday,Sell,1331.24,1334.98,3.74,4.47,1.2,4,Stop Loss
2020-03-02,14:30:00,Monday,Sell,1598.57,1610.82,12.25,14.64,1.2,7,Stop Loss
2022-12-05,14:30:00,Monday,Sell,1783.66,1798.56,14.9,17.95,1.2,24,Stop Loss
2019-11-18,22:30:00,Monday,Sell,1470.89,1472.49,1.6,1.93,1.21,1,Stop Loss
2020-06-22,18:30:00,Monday,Sell,1756.05,1763.3,7.25,8.79,1.21,5,Stop Loss
2009-05-04,10:30:00,Monday,Sell,892.09,895.15,3.06,3.69,1.21,1,Stop Loss
2024-02-19,10:30:00,Monday,Sell,2018.65,2023.15,4.5,5.51,1.22,6,Stop Loss
2019-06-17,06:30:00,Monday,Sell,1338.83,1343.67,4.84,5.89,1.22,6,Stop Loss
2023-11-13,02:30:00,Monday,Sell,1937.27,1942.03,4.76,5.81,1.22,4,Stop Loss
2018-05-07,22:30:00,Monday,Sell,1313.83,1314.88,1.05,1.28,1.22,1,Stop Loss
2021-07-26,14:30:00,Monday,Sell,1802.08,1810.05,7.97,9.71,1.22,15,Stop Loss
2012-09-17,18:30:00,Monday,Sell,1762.9,1771.75,8.85,10.9,1.23,6,Stop Loss
2012-10-29,09:30:00,Monday,Sell,1711.61,1717.29,5.68,7.0,1.23,12,Stop Loss
2017-06-19,14:30:00,Monday,Sell,1247.75,1253.47,5.72,7.09,1.24,16,Stop Loss
2015-08-24,02:30:00,Monday,Sell,1159.48,1165.34,5.86,7.28,1.24,3,Stop Loss
2016-01-18,14:30:00,Monday,Sell,1088.76,1091.54,2.78,3.46,1.24,5,Stop Loss
2025-04-07,01:30:00,Monday,Sell,3037.98,3054.93,16.95,21.04,1.24,1,Stop Loss
2024-06-10,05:30:00,Monday,Sell,2295.35,2301.58,6.23,7.72,1.24,2,Stop Loss
2019-11-25,18:30:00,Monday,Sell,1455.83,1460.57,4.74,5.91,1.25,6,Stop Loss
2018-05-21,06:30:00,Monday,Sell,1286.58,1290.24,3.66,4.59,1.25,3,Stop Loss
2022-08-22,02:30:00,Monday,Sell,1745.82,1748.22,2.4,3.0,1.25,1,Stop Loss
2012-04-23,14:30:00,Monday,Sell,1630.5,1634.4,3.9,4.9,1.26,1,Stop Loss
2014-12-22,22:30:00,Monday,Sell,1175.15,1176.95,1.8,2.26,1.26,1,Stop Loss
2018-09-17,18:30:00,Monday,Sell,1200.88,1204.94,4.06,5.12,1.26,11,Stop Loss
2022-02-07,22:30:00,Monday,Sell,1819.95,1823.63,3.68,4.65,1.26,4,Stop Loss
2012-02-27,06:30:00,Monday,Sell,1769.92,1776.75,6.83,8.6,1.26,3,Stop Loss
2017-10-02,01:30:00,Monday,Sell,1274.88,1280.19,5.31,6.67,1.26,15,Stop Loss
2022-11-14,02:30:00,Monday,Sell,1762.79,1770.43,7.64,9.63,1.26,4,Stop Loss
2024-02-05,10:30:00,Monday,Sell,2024.16,2031.64,7.48,9.39,1.26,7,Stop Loss
2022-10-31,13:30:00,Monday,Sell,1637.03,1642.18,5.15,6.51,1.26,5,Stop Loss
2021-03-08,10:30:00,Monday,Sell,1692.29,1704.61,12.32,15.6,1.27,6,Stop Loss
2015-11-09,06:30:00,Monday,Sell,1093.15,1094.61,1.46,1.85,1.27,1,Stop Loss
2013-07-15,10:30:00,Monday,Sell,1282.83,1289.93,7.1,9.12,1.28,7,Stop Loss
2023-12-11,14:30:00,Monday,Sell,1986.4,1996.88,10.48,13.44,1.28,14,Stop Loss
2014-11-03,14:30:00,Monday,Sell,1169.51,1173.96,4.45,5.7,1.28,6,Stop Loss
2014-05-19,18:30:00,Monday,Sell,1294.23,1302.88,8.65,11.08,1.28,17,Stop Loss
2010-04-26,14:30:00,Monday,Sell,1152.24,1157.39,5.15,6.65,1.29,7,Stop Loss
2014-11-10,18:30:00,Monday,Sell,1156.77,1165.15,8.38,10.77,1.29,6,Stop Loss
2020-06-01,14:30:00,Monday,Sell,1732.28,1736.4,4.12,5.3,1.29,1,Stop Loss
2014-02-17,10:30:00,Monday,Sell,1326.42,1327.59,1.17,1.51,1.29,1,Stop Loss
2024-02-26,10:30:00,Monday,Sell,2031.86,2037.15,5.29,6.9,1.3,6,Stop Loss
2018-11-05,02:30:00,Monday,Sell,1231.52,1235.23,3.71,4.81,1.3,8,Stop Loss
2015-01-19,02:30:00,Monday,Sell,1277.05,1281.56,4.51,5.87,1.3,8,Stop Loss
2025-08-18,17:30:00,Monday,Sell,3333.29,3338.77,5.48,7.15,1.3,2,Stop Loss
2023-06-19,05:30:00,Monday,Sell,1954.35,1957.62,3.27,4.27,1.31,1,Stop Loss
2012-12-24,14:30:00,Monday,Sell,1660.32,1665.44,5.12,6.7,1.31,4,Stop Loss
2010-08-30,02:30:00,Monday,Sell,1235.45,1238.35,2.9,3.8,1.31,9,Stop Loss
2013-04-15,18:30:00,Monday,Sell,1369.13,1405.4,36.27,47.54,1.31,21,Stop Loss
2009-11-30,10:30:00,Monday,Sell,1172.0,1176.8,4.8,6.3,1.31,2,Stop Loss
2019-01-28,06:30:00,Monday,Sell,1301.48,1304.53,3.05,4.03,1.32,6,Stop Loss
2025-05-19,13:30:00,Monday,Sell,3229.65,3248.72,19.07,25.08,1.32,6,Stop Loss
2023-04-10,01:30:00,Monday,Sell,1996.53,2007.87,11.34,14.96,1.32,12,Stop Loss
2009-11-30,06:30:00,Monday,Sell,1172.8,1178.75,5.95,7.9,1.33,3,Stop Loss
2013-04-01,10:30:00,Monday,Sell,1597.64,1599.42,1.78,2.36,1.33,1,Stop Loss
2012-09-10,14:30:00,Monday,Sell,1730.5,1734.86,4.36,5.8,1.33,6,Stop Loss
2013-08-26,14:30:00,Monday,Sell,1395.55,1400.15,4.6,6.15,1.34,2,Stop Loss
2019-04-01,18:30:00,Monday,Sell,1289.16,1295.4,6.24,8.36,1.34,26,Stop Loss
2017-06-19,18:30:00,Monday,Sell,1245.69,1249.45,3.76,5.03,1.34,14,Stop Loss
2020-07-27,14:30:00,Monday,Sell,1939.46,1945.3,5.84,7.8,1.34,1,Stop Loss
2012-07-30,06:30:00,Monday,Sell,1619.5,1623.5,4.0,5.34,1.34,4,Stop Loss
2009-12-21,22:30:00,Monday,Sell,1092.95,1096.2,3.25,4.35,1.34,1,Stop Loss
2021-11-29,06:30:00,Monday,Sell,1794.67,1796.77,2.1,2.81,1.34,1,Stop Loss
2017-02-27,10:30:00,Monday,Sell,1255.84,1257.44,1.6,2.14,1.34,1,Stop Loss
2017-03-13,13:30:00,Monday,Sell,1203.97,1208.98,5.01,6.75,1.35,14,Stop Loss
2023-10-30,21:30:00,Monday,Sell,1995.93,1999.99,4.06,5.49,1.35,4,Stop Loss
2022-12-12,14:30:00,Monday,Sell,1787.89,1795.6,7.71,10.42,1.35,6,Stop Loss
2019-04-29,10:30:00,Monday,Sell,1282.08,1285.12,3.04,4.12,1.36,6,Stop Loss
2016-05-02,06:30:00,Monday,Sell,1293.53,1295.44,1.91,2.6,1.36,1,Stop Loss
2014-06-09,14:30:00,Monday,Sell,1254.21,1257.19,2.98,4.06,1.36,6,Stop Loss
2010-12-20,14:30:00,Monday,Sell,1382.4,1387.2,4.8,6.55,1.36,2,Stop Loss
2013-07-01,10:30:00,Monday,Sell,1241.58,1247.54,5.96,8.08,1.36,2,Stop Loss
2021-04-19,18:30:00,Monday,Sell,1771.2,1776.86,5.66,7.69,1.36,6,Stop Loss
2013-02-18,06:30:00,Monday,Sell,1613.85,1617.4,3.55,4.85,1.37,1,Stop Loss
2020-01-06,18:30:00,Monday,Sell,1566.24,1574.29,8.05,11.04,1.37,7,Stop Loss
2021-04-12,02:30:00,Monday,Sell,1739.02,1744.16,5.14,7.07,1.38,3,Stop Loss
2021-05-24,14:30:00,Monday,Sell,1880.61,1886.4,5.79,8.01,1.38,5,Stop Loss
2017-10-02,05:30:00,Monday,Sell,1273.81,1275.79,1.98,2.73,1.38,2,Stop Loss
2010-10-11,09:30:00,Monday,Sell,1348.1,1353.7,5.6,7.8,1.39,2,Stop Loss
2020-05-04,02:30:00,Monday,Sell,1698.28,1700.15,1.87,2.6,1.39,1,Stop Loss
2025-06-30,09:30:00,Monday,Sell,3287.57,3296.94,9.37,13.03,1.39,2,Stop Loss
2019-09-23,21:30:00,Monday,Sell,1521.71,1526.2,4.49,6.23,1.39,5,Stop Loss
2010-11-22,10:30:00,Monday,Sell,1358.25,1365.2,6.95,9.75,1.4,3,Stop Loss
2010-08-09,14:30:00,Monday,Sell,1201.75,1209.7,7.95,11.15,1.4,18,Stop Loss
2014-01-27,14:30:00,Monday,Sell,1258.81,1268.42,9.61,13.47,1.4,12,Stop Loss
2024-12-23,14:30:00,Monday,Sell,2615.1,2620.13,5.03,7.05,1.4,4,Stop Loss
2015-10-26,09:30:00,Monday,Sell,1165.42,1166.46,1.04,1.46,1.4,1,Stop Loss
2021-11-01,09:30:00,Monday,Sell,1785.6,1787.86,2.26,3.16,1.4,1,Stop Loss
2019-02-04,06:30:00,Monday,Sell,1312.56,1315.41,2.85,4.02,1.41,8,Stop Loss
2023-01-16,06:30:00,Monday,Sell,1915.54,1929.09,13.55,19.06,1.41,22,Stop Loss
2020-05-04,22:30:00,Monday,Sell,1700.22,1708.51,8.29,11.67,1.41,3,Stop Loss
2021-10-11,09:30:00,Monday,Sell,1754.36,1757.46,3.1,4.37,1.41,1,Stop Loss
2025-05-12,09:30:00,Monday,Sell,3214.98,3281.79,66.81,94.12,1.41,38,Stop Loss
2022-08-22,10:30:00,Monday,Sell,1737.16,1743.87,6.71,9.47,1.41,7,Stop Loss
2012-04-16,06:30:00,Monday,Sell,1647.55,1652.05,4.5,6.35,1.41,2,Stop Loss
2025-02-03,18:30:00,Monday,Sell,2820.71,2830.43,9.72,13.76,1.42,5,Stop Loss
2016-03-14,13:30:00,Monday,Sell,1246.09,1260.6,14.51,20.57,1.42,14,Stop Loss
2010-09-20,22:30:00,Monday,Sell,1278.2,1280.7,2.5,3.55,1.42,3,Stop Loss
2011-06-20,06:30:00,Monday,Sell,1536.95,1539.86,2.91,4.13,1.42,2,Stop Loss
2013-04-08,02:30:00,Monday,Sell,1576.6,1583.12,6.52,9.29,1.42,10,Stop Loss
2009-04-06,02:30:00,Monday,Sell,884.19,897.23,13.04,18.7,1.43,32,Stop Loss
2014-05-12,18:30:00,Monday,Sell,1296.19,1301.25,5.06,7.25,1.43,10,Stop Loss
2022-11-21,14:30:00,Monday,Sell,1741.02,1747.05,6.03,8.62,1.43,5,Stop Loss
2017-07-17,18:30:00,Monday,Sell,1234.73,1236.14,1.41,2.01,1.43,2,Stop Loss
2011-03-28,10:30:00,Monday,Sell,1419.25,1425.6,6.35,9.05,1.43,13,Stop Loss
2024-07-08,09:30:00,Monday,Sell,2369.89,2384.3,14.41,20.63,1.43,13,Stop Loss
2023-07-31,01:30:00,Monday,Sell,1956.4,1960.61,4.21,6.01,1.43,3,Stop Loss
2023-10-30,17:30:00,Monday,Sell,1997.64,2002.63,4.99,7.2,1.44,5,Stop Loss
2023-10-02,05:30:00,Monday,Sell,1839.36,1845.18,5.82,8.37,1.44,1,Stop Loss
2016-08-08,18:30:00,Monday,Sell,1335.01,1338.19,3.18,4.6,1.45,5,Stop Loss
2020-08-24,14:30:00,Monday,Sell,1937.74,1961.95,24.21,35.2,1.45,18,Stop Loss
2017-09-04,10:30:00,Monday,Sell,1334.32,1340.02,5.7,8.33,1.46,8,Stop Loss
2015-01-26,14:30:00,Monday,Sell,1281.25,1287.58,6.33,9.24,1.46,6,Stop Loss
2018-01-29,18:30:00,Monday,Sell,1342.37,1344.45,2.08,3.04,1.46,1,Stop Loss
2013-07-15,18:30:00,Monday,Sell,1282.55,1286.33,3.78,5.5,1.46,4,Stop Loss
2018-06-11,06:30:00,Monday,Sell,1298.29,1301.23,2.94,4.3,1.46,3,Stop Loss
2020-06-15,06:30:00,Monday,Sell,1721.86,1734.01,12.15,17.74,1.46,19,Stop Loss
2021-09-06,18:30:00,Monday,Sell,1822.82,1823.54,0.72,1.05,1.46,1,Stop Loss
2021-11-01,21:30:00,Monday,Sell,1792.52,1794.86,2.34,3.41,1.46,3,Stop Loss
2014-02-10,22:30:00,Monday,Sell,1274.17,1276.66,2.49,3.66,1.47,1,Stop Loss
2010-09-13,22:30:00,Monday,Sell,1245.25,1246.0,0.75,1.1,1.47,1,Stop Loss
2015-09-14,06:30:00,Monday,Sell,1107.24,1109.82,2.58,3.83,1.48,3,Stop Loss
2023-01-16,10:30:00,Monday,Sell,1915.32,1918.05,2.73,4.04,1.48,1,Stop Loss
2013-09-02,10:30:00,Monday,Sell,1392.72,1398.38,5.66,8.35,1.48,5,Stop Loss
2017-08-21,02:30:00,Monday,Sell,1285.26,1285.87,0.61,0.91,1.49,1,Stop Loss
2011-08-22,10:30:00,Monday,Sell,1880.16,1895.4,15.24,22.69,1.49,3,Stop Loss
2024-02-19,14:30:00,Monday,Sell,2017.05,2019.68,2.63,3.91,1.49,4,Stop Loss
2016-09-19,10:30:00,Monday,Sell,1314.14,1318.51,4.37,6.52,1.49,11,Stop Loss
2022-10-31,09:30:00,Monday,Sell,1639.04,1644.73,5.69,8.52,1.5,6,Stop Loss
2020-04-20,10:30:00,Monday,Sell,1680.12,1684.57,4.45,6.69,1.5,1,Stop Loss
2015-06-15,02:30:00,Monday,Sell,1181.03,1186.58,5.55,8.35,1.5,4,Stop Loss
2024-02-12,22:30:00,Monday,Sell,2019.7,2021.65,1.95,2.92,1.5,2,Stop Loss
2024-04-01,13:30:00,Monday,Sell,2246.16,2258.0,11.84,17.77,1.5,4,Stop Loss
2018-07-30,06:30:00,Monday,Sell,1220.85,1222.16,1.31,1.96,1.5,1,Stop Loss
2021-04-12,18:30:00,Monday,Sell,1731.4,1736.64,5.24,7.85,1.5,5,Stop Loss
2020-08-24,18:30:00,Monday,Sell,1928.77,1946.18,17.41,26.23,1.51,12,Stop Loss
2013-11-04,18:30:00,Monday,Sell,1314.91,1321.15,6.24,9.46,1.52,11,Stop Loss
2014-08-11,22:30:00,Monday,Sell,1308.05,1309.68,1.63,2.48,1.52,3,Stop Loss
2025-01-27,02:30:00,Monday,Sell,2755.91,2772.69,16.78,25.55,1.52,20,Stop Loss
2011-08-15,06:30:00,Monday,Sell,1741.75,1746.8,5.05,7.69,1.52,1,Stop Loss
2020-08-03,10:30:00,Monday,Sell,1970.78,1977.64,6.86,10.46,1.52,4,Stop Loss
2023-07-24,17:30:00,Monday,Sell,1958.81,1962.55,3.74,5.69,1.52,2,Stop Loss
2020-02-17,02:30:00,Monday,Sell,1582.32,1584.69,2.37,3.62,1.53,5,Stop Loss
2018-07-23,10:30:00,Monday,Sell,1228.64,1231.57,2.93,4.47,1.53,1,Stop Loss
2022-11-14,06:30:00,Monday,Sell,1761.19,1766.43,5.24,8.03,1.53,2,Stop Loss
2013-10-21,17:30:00,Monday,Sell,1315.37,1318.84,3.47,5.34,1.54,5,Stop Loss
2022-12-19,22:30:00,Monday,Sell,1787.39,1789.25,1.86,2.87,1.54,2,Stop Loss
2010-03-01,22:30:00,Monday,Sell,1118.55,1120.99,2.44,3.75,1.54,4,Stop Loss
